{'7_oilPressure_ch': '0.0', '6_oilPressure_ch': '0.0', 'time': '8-16-13-25', '2_oilPressure_ch': '5.18', 'Number': 25736, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.12', '8_oilPressure_ch': '0.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '0.0'}
{'7_oilPressure_ch': '8.52', '6_oilPressure_ch': '10.7', 'time': '8-16-14-58', '2_oilPressure_ch': '6.67', 'Number': 35028, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.6', '8_oilPressure_ch': '11.6', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.94'}
{'7_oilPressure_ch': '6.46', '6_oilPressure_ch': '9.44', 'time': '8-16-14-58', '2_oilPressure_ch': '7.17', 'Number': 35029, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.5', '8_oilPressure_ch': '9.09', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.44'}
{'7_oilPressure_ch': '8.38', '6_oilPressure_ch': '10.5', 'time': '8-16-14-58', '2_oilPressure_ch': '6.53', 'Number': 35030, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.4', '8_oilPressure_ch': '11.2', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.80'}
{'7_oilPressure_ch': '7.31', '6_oilPressure_ch': '9.59', 'time': '8-16-14-58', '2_oilPressure_ch': '6.89', 'Number': 35031, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.0', '8_oilPressure_ch': '9.73', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.59'}
{'7_oilPressure_ch': '8.02', '6_oilPressure_ch': '10.3', 'time': '8-16-14-58', '2_oilPressure_ch': '6.25', 'Number': 35032, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.3', '8_oilPressure_ch': '11.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.87'}
{'7_oilPressure_ch': '7.10', '6_oilPressure_ch': '9.94', 'time': '8-16-14-58', '2_oilPressure_ch': '6.18', 'Number': 35033, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.0', '8_oilPressure_ch': '9.73', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.1'}
{'7_oilPressure_ch': '8.02', '6_oilPressure_ch': '9.94', 'time': '8-16-14-58', '2_oilPressure_ch': '7.45', 'Number': 35034, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.0', '8_oilPressure_ch': '10.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.73'}
{'7_oilPressure_ch': '7.24', '6_oilPressure_ch': '9.94', 'time': '8-16-14-58', '2_oilPressure_ch': '6.67', 'Number': 35035, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.5', '8_oilPressure_ch': '9.52', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.94'}
{'7_oilPressure_ch': '7.88', '6_oilPressure_ch': '10.1', 'time': '8-16-14-58', '2_oilPressure_ch': '6.96', 'Number': 35036, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.2', '8_oilPressure_ch': '11.6', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.37'}
{'7_oilPressure_ch': '7.24', '6_oilPressure_ch': '10.1', 'time': '8-16-14-58', '2_oilPressure_ch': '7.24', 'Number': 35037, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.1', '8_oilPressure_ch': '9.73', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.1'}
{'7_oilPressure_ch': '7.24', '6_oilPressure_ch': '9.94', 'time': '8-16-14-58', '2_oilPressure_ch': '6.32', 'Number': 35038, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.2', '8_oilPressure_ch': '10.1', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.59'}
{'7_oilPressure_ch': '8.09', '6_oilPressure_ch': '10.5', 'time': '8-16-14-58', '2_oilPressure_ch': '7.67', 'Number': 35039, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.8', '8_oilPressure_ch': '11.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.94'}
{'7_oilPressure_ch': '6.96', '6_oilPressure_ch': '9.94', 'time': '8-16-14-58', '2_oilPressure_ch': '6.39', 'Number': 35040, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.4', '8_oilPressure_ch': '9.52', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.94'}
{'7_oilPressure_ch': '7.67', '6_oilPressure_ch': '9.59', 'time': '8-16-14-58', '2_oilPressure_ch': '6.96', 'Number': 35041, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.2', '8_oilPressure_ch': '11.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.59'}
{'7_oilPressure_ch': '7.74', '6_oilPressure_ch': '10.5', 'time': '8-16-14-58', '2_oilPressure_ch': '7.10', 'Number': 35042, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.5', '8_oilPressure_ch': '10.2', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.2'}
{'7_oilPressure_ch': '7.53', '6_oilPressure_ch': '9.80', 'time': '8-16-14-58', '2_oilPressure_ch': '6.32', 'Number': 35043, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.5', '8_oilPressure_ch': '10.5', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.37'}
{'7_oilPressure_ch': '7.53', '6_oilPressure_ch': '10.3', 'time': '8-16-14-58', '2_oilPressure_ch': '7.45', 'Number': 35044, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.2', '8_oilPressure_ch': '10.1', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.1'}
{'7_oilPressure_ch': '7.45', '6_oilPressure_ch': '9.66', 'time': '8-16-14-58', '2_oilPressure_ch': '6.39', 'Number': 35045, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.7', '8_oilPressure_ch': '10.7', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.44'}
{'7_oilPressure_ch': '8.09', '6_oilPressure_ch': '10.5', 'time': '8-16-14-58', '2_oilPressure_ch': '7.24', 'Number': 35046, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.2', '8_oilPressure_ch': '11.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.0'}
{'7_oilPressure_ch': '6.53', '6_oilPressure_ch': '9.23', 'time': '8-16-14-58', '2_oilPressure_ch': '6.74', 'Number': 35047, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.6', '8_oilPressure_ch': '9.44', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.02'}
{'7_oilPressure_ch': '8.38', '6_oilPressure_ch': '10.5', 'time': '8-16-14-58', '2_oilPressure_ch': '6.82', 'Number': 35048, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.3', '8_oilPressure_ch': '11.2', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.1'}
{'7_oilPressure_ch': '6.53', '6_oilPressure_ch': '9.16', 'time': '8-16-14-58', '2_oilPressure_ch': '7.24', 'Number': 35049, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.0', '8_oilPressure_ch': '9.37', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.23'}
{'7_oilPressure_ch': '8.52', '6_oilPressure_ch': '10.6', 'time': '8-16-14-58', '2_oilPressure_ch': '7.03', 'Number': 35050, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.3', '8_oilPressure_ch': '11.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.1'}
{'7_oilPressure_ch': '7.17', '6_oilPressure_ch': '9.59', 'time': '8-16-14-58', '2_oilPressure_ch': '7.45', 'Number': 35051, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.1', '8_oilPressure_ch': '9.94', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.59'}
{'7_oilPressure_ch': '7.81', '6_oilPressure_ch': '9.94', 'time': '8-16-14-58', '2_oilPressure_ch': '7.10', 'Number': 35052, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.5', '8_oilPressure_ch': '10.7', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.59'}
{'7_oilPressure_ch': '7.45', '6_oilPressure_ch': '9.59', 'time': '8-16-14-58', '2_oilPressure_ch': '6.39', 'Number': 35053, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.5', '8_oilPressure_ch': '10.1', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.0'}
{'7_oilPressure_ch': '7.67', '6_oilPressure_ch': '9.80', 'time': '8-16-14-58', '2_oilPressure_ch': '7.31', 'Number': 35054, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.8', '8_oilPressure_ch': '10.8', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.52'}
{'7_oilPressure_ch': '7.88', '6_oilPressure_ch': '10.1', 'time': '8-16-14-58', '2_oilPressure_ch': '6.67', 'Number': 35055, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.2', '8_oilPressure_ch': '9.80', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.94'}
{'7_oilPressure_ch': '7.53', '6_oilPressure_ch': '9.94', 'time': '8-16-14-58', '2_oilPressure_ch': '6.89', 'Number': 35056, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.6', '8_oilPressure_ch': '10.8', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.23'}
{'7_oilPressure_ch': '7.45', '6_oilPressure_ch': '10.1', 'time': '8-16-14-58', '2_oilPressure_ch': '7.31', 'Number': 35057, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.8', '8_oilPressure_ch': '9.73', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.1'}
{'7_oilPressure_ch': '7.45', '6_oilPressure_ch': '9.66', 'time': '8-16-14-58', '2_oilPressure_ch': '6.18', 'Number': 35058, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.3', '8_oilPressure_ch': '10.5', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.44'}
{'7_oilPressure_ch': '7.88', '6_oilPressure_ch': '10.3', 'time': '8-16-14-58', '2_oilPressure_ch': '7.31', 'Number': 35059, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.7', '8_oilPressure_ch': '10.5', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.1'}
{'7_oilPressure_ch': '6.96', '6_oilPressure_ch': '9.73', 'time': '8-16-14-58', '2_oilPressure_ch': '6.46', 'Number': 35060, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.6', '8_oilPressure_ch': '9.30', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.87'}
{'7_oilPressure_ch': '7.53', '6_oilPressure_ch': '9.80', 'time': '8-16-14-58', '2_oilPressure_ch': '6.89', 'Number': 35061, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.4', '8_oilPressure_ch': '11.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.52'}
{'7_oilPressure_ch': '6.89', '6_oilPressure_ch': '10.1', 'time': '8-16-14-58', '2_oilPressure_ch': '7.31', 'Number': 35062, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.7', '8_oilPressure_ch': '9.94', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.0'}
{'7_oilPressure_ch': '7.17', '6_oilPressure_ch': '9.52', 'time': '8-16-14-58', '2_oilPressure_ch': '6.25', 'Number': 35063, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.2', '8_oilPressure_ch': '10.3', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.16'}
{'7_oilPressure_ch': '7.67', '6_oilPressure_ch': '10.1', 'time': '8-16-14-58', '2_oilPressure_ch': '7.53', 'Number': 35064, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.2', '8_oilPressure_ch': '10.3', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.94'}
{'7_oilPressure_ch': '6.89', '6_oilPressure_ch': '9.73', 'time': '8-16-14-58', '2_oilPressure_ch': '6.39', 'Number': 35065, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.2', '8_oilPressure_ch': '10.1', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.73'}
{'7_oilPressure_ch': '8.17', '6_oilPressure_ch': '10.6', 'time': '8-16-14-58', '2_oilPressure_ch': '7.24', 'Number': 35066, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.3', '8_oilPressure_ch': '11.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.0'}
{'7_oilPressure_ch': '6.89', '6_oilPressure_ch': '9.59', 'time': '8-16-14-58', '2_oilPressure_ch': '7.31', 'Number': 35067, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.2', '8_oilPressure_ch': '9.80', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.09'}
{'7_oilPressure_ch': '8.38', '6_oilPressure_ch': '10.6', 'time': '8-16-14-58', '2_oilPressure_ch': '6.67', 'Number': 35068, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.2', '8_oilPressure_ch': '11.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.94'}
{'7_oilPressure_ch': '6.74', '6_oilPressure_ch': '9.37', 'time': '8-16-14-58', '2_oilPressure_ch': '7.17', 'Number': 35069, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.6', '8_oilPressure_ch': '10.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.23'}
{'7_oilPressure_ch': '8.31', '6_oilPressure_ch': '10.5', 'time': '8-16-14-58', '2_oilPressure_ch': '6.96', 'Number': 35070, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.9', '8_oilPressure_ch': '10.6', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.0'}
{'7_oilPressure_ch': '6.96', '6_oilPressure_ch': '9.09', 'time': '8-16-14-58', '2_oilPressure_ch': '6.74', 'Number': 35071, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.1', '8_oilPressure_ch': '9.94', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.23'}
{'7_oilPressure_ch': '7.95', '6_oilPressure_ch': '10.1', 'time': '8-16-14-58', '2_oilPressure_ch': '7.17', 'Number': 35072, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.0', '8_oilPressure_ch': '10.7', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.80'}
{'7_oilPressure_ch': '7.88', '6_oilPressure_ch': '10.5', 'time': '8-16-14-58', '2_oilPressure_ch': '6.74', 'Number': 35073, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.5', '8_oilPressure_ch': '10.3', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.94'}
{'7_oilPressure_ch': '7.31', '6_oilPressure_ch': '9.73', 'time': '8-16-14-58', '2_oilPressure_ch': '7.24', 'Number': 35074, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.5', '8_oilPressure_ch': '10.5', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.23'}
{'7_oilPressure_ch': '7.74', '6_oilPressure_ch': '10.5', 'time': '8-16-14-58', '2_oilPressure_ch': '6.74', 'Number': 35075, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.2', '8_oilPressure_ch': '10.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.1'}
{'7_oilPressure_ch': '6.89', '6_oilPressure_ch': '9.23', 'time': '8-16-14-58', '2_oilPressure_ch': '6.67', 'Number': 35076, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.0', '8_oilPressure_ch': '10.1', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.02'}
{'7_oilPressure_ch': '8.09', '6_oilPressure_ch': '10.7', 'time': '8-16-14-58', '2_oilPressure_ch': '7.31', 'Number': 35077, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.6', '8_oilPressure_ch': '10.5', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.3'}
{'7_oilPressure_ch': '7.03', '6_oilPressure_ch': '9.73', 'time': '8-16-14-58', '2_oilPressure_ch': '6.25', 'Number': 35078, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.6', '8_oilPressure_ch': '10.1', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.30'}
{'7_oilPressure_ch': '8.31', '6_oilPressure_ch': '10.5', 'time': '8-16-14-58', '2_oilPressure_ch': '7.67', 'Number': 35079, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.2', '8_oilPressure_ch': '10.7', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.94'}
{'7_oilPressure_ch': '7.45', '6_oilPressure_ch': '9.73', 'time': '8-16-14-58', '2_oilPressure_ch': '6.53', 'Number': 35080, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.7', '8_oilPressure_ch': '9.52', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.59'}
{'7_oilPressure_ch': '8.45', '6_oilPressure_ch': '10.5', 'time': '8-16-14-58', '2_oilPressure_ch': '7.24', 'Number': 35081, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.4', '8_oilPressure_ch': '11.1', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.80'}
{'7_oilPressure_ch': '6.60', '6_oilPressure_ch': '9.59', 'time': '8-16-14-58', '2_oilPressure_ch': '6.96', 'Number': 35082, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.6', '8_oilPressure_ch': '9.02', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.44'}
{'7_oilPressure_ch': '8.66', '6_oilPressure_ch': '10.5', 'time': '8-16-14-58', '2_oilPressure_ch': '6.67', 'Number': 35083, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.8', '8_oilPressure_ch': '11.1', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.94'}
{'7_oilPressure_ch': '6.60', '6_oilPressure_ch': '9.44', 'time': '8-16-14-58', '2_oilPressure_ch': '7.31', 'Number': 35084, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.1', '8_oilPressure_ch': '9.23', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.44'}
{'7_oilPressure_ch': '8.24', '6_oilPressure_ch': '10.4', 'time': '8-16-14-58', '2_oilPressure_ch': '6.53', 'Number': 35085, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.4', '8_oilPressure_ch': '11.6', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.87'}
{'7_oilPressure_ch': '7.67', '6_oilPressure_ch': '10.3', 'time': '8-16-14-58', '2_oilPressure_ch': '7.31', 'Number': 35086, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.6', '8_oilPressure_ch': '10.3', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.94'}
{'7_oilPressure_ch': '6.89', '6_oilPressure_ch': '9.66', 'time': '8-16-14-58', '2_oilPressure_ch': '6.74', 'Number': 35087, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.0', '8_oilPressure_ch': '9.02', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.66'}
{'7_oilPressure_ch': '7.88', '6_oilPressure_ch': '10.1', 'time': '8-16-14-58', '2_oilPressure_ch': '6.39', 'Number': 35088, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.8', '8_oilPressure_ch': '11.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.73'}
{'7_oilPressure_ch': '7.81', '6_oilPressure_ch': '10.3', 'time': '8-16-14-58', '2_oilPressure_ch': '7.53', 'Number': 35089, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.4', '8_oilPressure_ch': '10.1', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.1'}
{'7_oilPressure_ch': '7.60', '6_oilPressure_ch': '9.73', 'time': '8-16-14-58', '2_oilPressure_ch': '6.46', 'Number': 35090, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.6', '8_oilPressure_ch': '9.94', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.59'}
{'7_oilPressure_ch': '7.53', '6_oilPressure_ch': '10.2', 'time': '8-16-14-58', '2_oilPressure_ch': '8.09', 'Number': 35091, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.4', '8_oilPressure_ch': '9.94', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.0'}
{'7_oilPressure_ch': '7.45', '6_oilPressure_ch': '9.66', 'time': '8-16-14-58', '2_oilPressure_ch': '6.74', 'Number': 35092, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.4', '8_oilPressure_ch': '10.1', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.59'}
{'7_oilPressure_ch': '7.88', '6_oilPressure_ch': '10.2', 'time': '8-16-14-58', '2_oilPressure_ch': '6.74', 'Number': 35093, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.2', '8_oilPressure_ch': '10.3', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.1'}
{'7_oilPressure_ch': '6.89', '6_oilPressure_ch': '9.23', 'time': '8-16-14-58', '2_oilPressure_ch': '6.96', 'Number': 35094, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.2', '8_oilPressure_ch': '9.80', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.23'}
{'7_oilPressure_ch': '8.52', '6_oilPressure_ch': '10.7', 'time': '8-16-14-58', '2_oilPressure_ch': '6.67', 'Number': 35095, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.2', '8_oilPressure_ch': '10.8', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.4'}
{'7_oilPressure_ch': '6.89', '6_oilPressure_ch': '9.16', 'time': '8-16-14-58', '2_oilPressure_ch': '7.03', 'Number': 35096, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.5', '8_oilPressure_ch': '9.73', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.30'}
{'7_oilPressure_ch': '8.09', '6_oilPressure_ch': '10.5', 'time': '8-16-14-58', '2_oilPressure_ch': '6.96', 'Number': 35097, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.7', '8_oilPressure_ch': '11.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '10.1'}
{'7_oilPressure_ch': '6.96', '6_oilPressure_ch': '9.66', 'time': '8-16-14-58', '2_oilPressure_ch': '6.32', 'Number': 35098, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.2', '8_oilPressure_ch': '9.94', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.59'}
{'7_oilPressure_ch': '7.88', '6_oilPressure_ch': '10.1', 'time': '8-16-14-58', '2_oilPressure_ch': '7.45', 'Number': 35099, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.2', '8_oilPressure_ch': '10.9', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.80'}
{'7_oilPressure_ch': '7.31', '6_oilPressure_ch': '10.0', 'time': '8-16-14-58', '2_oilPressure_ch': '6.53', 'Number': 35100, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.0', '8_oilPressure_ch': '9.73', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.94'}
{'7_oilPressure_ch': '8.24', '6_oilPressure_ch': '9.94', 'time': '8-16-14-58', '2_oilPressure_ch': '7.10', 'Number': 35101, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.1', '8_oilPressure_ch': '10.7', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.37'}
{'7_oilPressure_ch': '7.31', '6_oilPressure_ch': '10.3', 'time': '8-16-14-58', '2_oilPressure_ch': '7.24', 'Number': 35102, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.6', '8_oilPressure_ch': '10.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.94'}
{'7_oilPressure_ch': '7.53', '6_oilPressure_ch': '9.66', 'time': '8-16-14-58', '2_oilPressure_ch': '6.32', 'Number': 35103, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.7', '8_oilPressure_ch': '10.5', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.44'}
{'7_oilPressure_ch': '8.09', '6_oilPressure_ch': '10.3', 'time': '8-16-14-58', '2_oilPressure_ch': '7.31', 'Number': 35104, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.8', '8_oilPressure_ch': '11.0', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.94'}
{'7_oilPressure_ch': '6.96', '6_oilPressure_ch': '9.80', 'time': '8-16-14-58', '2_oilPressure_ch': '6.39', 'Number': 35105, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.8', '8_oilPressure_ch': '9.37', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.80'}
{'7_oilPressure_ch': '7.10', '6_oilPressure_ch': '9.52', 'time': '8-16-14-58', '2_oilPressure_ch': '6.82', 'Number': 35106, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.2', '8_oilPressure_ch': '10.4', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.30'}
{'7_oilPressure_ch': '7.81', '6_oilPressure_ch': '10.1', 'time': '8-16-14-58', '2_oilPressure_ch': '7.03', 'Number': 35107, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.7', '8_oilPressure_ch': '10.8', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.59'}
{'7_oilPressure_ch': '8.59', '6_oilPressure_ch': '10.7', 'time': '8-16-14-58', '2_oilPressure_ch': '6.74', 'Number': 35108, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.8', '8_oilPressure_ch': '11.5', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.94'}
{'7_oilPressure_ch': '7.45', '6_oilPressure_ch': '10.1', 'time': '8-16-14-58', '2_oilPressure_ch': '7.45', 'Number': 35109, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.0', '8_oilPressure_ch': '9.73', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.94'}
{'7_oilPressure_ch': '7.24', '6_oilPressure_ch': '10.0', 'time': '8-16-14-58', '2_oilPressure_ch': '6.67', 'Number': 35110, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.2', '8_oilPressure_ch': '9.52', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.59'}
{'7_oilPressure_ch': '7.31', '6_oilPressure_ch': '9.59', 'time': '8-16-14-58', '2_oilPressure_ch': '6.74', 'Number': 35111, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '11.7', '8_oilPressure_ch': '10.5', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.59'}
{'7_oilPressure_ch': '7.24', '6_oilPressure_ch': '9.59', 'time': '8-16-14-58', '2_oilPressure_ch': '7.31', 'Number': 35112, '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '12.6', '8_oilPressure_ch': '10.3', '1_oilPressure_ch': '0.0', '5_oilPressure_ch': '9.23'}
