{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-13', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1519}
{'5_oilPressure_ch': '33.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.5', '6_oilPressure_ch': '40.7', '8_oilPressure_ch': '37.8', '7_oilPressure_ch': '75.3', 'Number': 6158}
{'5_oilPressure_ch': '33.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.5', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '74.7', 'Number': 6159}
{'5_oilPressure_ch': '32.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.7', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.1', '7_oilPressure_ch': '74.4', 'Number': 6160}
{'5_oilPressure_ch': '32.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.0', '6_oilPressure_ch': '39.6', '8_oilPressure_ch': '37.1', '7_oilPressure_ch': '74.2', 'Number': 6161}
{'5_oilPressure_ch': '32.6', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.6', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.2', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '37.0', '7_oilPressure_ch': '74.3', 'Number': 6162}
{'5_oilPressure_ch': '32.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.5', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '38.2', '7_oilPressure_ch': '75.0', 'Number': 6163}
{'5_oilPressure_ch': '32.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.2', '6_oilPressure_ch': '40.3', '8_oilPressure_ch': '38.5', '7_oilPressure_ch': '75.2', 'Number': 6164}
{'5_oilPressure_ch': '32.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.3', '6_oilPressure_ch': '40.9', '8_oilPressure_ch': '38.4', '7_oilPressure_ch': '75.7', 'Number': 6165}
{'5_oilPressure_ch': '33.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.6', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.1', '6_oilPressure_ch': '41.1', '8_oilPressure_ch': '38.0', '7_oilPressure_ch': '75.3', 'Number': 6166}
{'5_oilPressure_ch': '33.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.8', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.8', '6_oilPressure_ch': '40.6', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '74.8', 'Number': 6167}
{'5_oilPressure_ch': '33.6', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.2', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '74.8', 'Number': 6168}
{'5_oilPressure_ch': '32.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.1', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '38.1', '7_oilPressure_ch': '74.6', 'Number': 6169}
{'5_oilPressure_ch': '32.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.4', '6_oilPressure_ch': '39.5', '8_oilPressure_ch': '38.0', '7_oilPressure_ch': '74.7', 'Number': 6170}
{'5_oilPressure_ch': '32.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.2', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '38.4', '7_oilPressure_ch': '74.4', 'Number': 6171}
{'5_oilPressure_ch': '32.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.0', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '38.2', '7_oilPressure_ch': '75.2', 'Number': 6172}
{'5_oilPressure_ch': '32.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.4', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '38.2', '7_oilPressure_ch': '75.4', 'Number': 6173}
{'5_oilPressure_ch': '33.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.0', '6_oilPressure_ch': '40.7', '8_oilPressure_ch': '37.6', '7_oilPressure_ch': '75.2', 'Number': 6174}
{'5_oilPressure_ch': '33.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.0', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '73.9', 'Number': 6175}
{'5_oilPressure_ch': '32.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.7', '6_oilPressure_ch': '39.6', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '74.4', 'Number': 6176}
{'5_oilPressure_ch': '32.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.5', '6_oilPressure_ch': '39.4', '8_oilPressure_ch': '38.0', '7_oilPressure_ch': '74.8', 'Number': 6177}
{'5_oilPressure_ch': '32.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.0', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '38.1', '7_oilPressure_ch': '74.8', 'Number': 6178}
{'5_oilPressure_ch': '32.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '10.7', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '38.2', '7_oilPressure_ch': '75.0', 'Number': 6179}
{'5_oilPressure_ch': '32.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.7', '6_oilPressure_ch': '40.5', '8_oilPressure_ch': '37.9', '7_oilPressure_ch': '75.2', 'Number': 6180}
{'5_oilPressure_ch': '33.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.1', '6_oilPressure_ch': '40.5', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '75.0', 'Number': 6181}
{'5_oilPressure_ch': '33.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.5', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '37.4', '7_oilPressure_ch': '74.7', 'Number': 6182}
{'5_oilPressure_ch': '33.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.8', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.2', '6_oilPressure_ch': '40.3', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '74.8', 'Number': 6183}
{'5_oilPressure_ch': '33.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.6', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '74.8', 'Number': 6184}
{'5_oilPressure_ch': '33.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.2', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '74.4', 'Number': 6185}
{'5_oilPressure_ch': '33.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.2', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '74.6', 'Number': 6186}
{'5_oilPressure_ch': '33.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.0', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '74.5', 'Number': 6187}
{'5_oilPressure_ch': '33.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.7', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '74.7', 'Number': 6188}
{'5_oilPressure_ch': '33.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.2', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '74.9', 'Number': 6189}
{'5_oilPressure_ch': '33.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.7', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.8', '7_oilPressure_ch': '74.8', 'Number': 6190}
{'5_oilPressure_ch': '33.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.2', '6_oilPressure_ch': '40.6', '8_oilPressure_ch': '37.8', '7_oilPressure_ch': '74.8', 'Number': 6191}
{'5_oilPressure_ch': '33.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.5', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '74.7', 'Number': 6192}
{'5_oilPressure_ch': '33.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.7', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '74.6', 'Number': 6193}
{'5_oilPressure_ch': '32.8', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.0', '6_oilPressure_ch': '39.5', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '74.1', 'Number': 6194}
{'5_oilPressure_ch': '33.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.6', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.7', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '37.6', '7_oilPressure_ch': '74.3', 'Number': 6195}
{'5_oilPressure_ch': '32.8', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.5', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '37.8', '7_oilPressure_ch': '74.5', 'Number': 6196}
{'5_oilPressure_ch': '33.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '10.6', '6_oilPressure_ch': '40.3', '8_oilPressure_ch': '37.9', '7_oilPressure_ch': '74.8', 'Number': 6197}
{'5_oilPressure_ch': '33.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.3', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.4', '7_oilPressure_ch': '74.4', 'Number': 6198}
{'5_oilPressure_ch': '33.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.7', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.1', '7_oilPressure_ch': '74.3', 'Number': 6199}
{'5_oilPressure_ch': '32.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.5', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '37.1', '7_oilPressure_ch': '74.3', 'Number': 6200}
{'5_oilPressure_ch': '32.8', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.2', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '74.7', 'Number': 6201}
{'5_oilPressure_ch': '32.8', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.7', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '74.4', 'Number': 6202}
{'5_oilPressure_ch': '32.6', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.2', '6_oilPressure_ch': '39.6', '8_oilPressure_ch': '37.8', '7_oilPressure_ch': '74.8', 'Number': 6203}
{'5_oilPressure_ch': '32.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.0', '6_oilPressure_ch': '39.4', '8_oilPressure_ch': '37.9', '7_oilPressure_ch': '74.5', 'Number': 6204}
{'5_oilPressure_ch': '32.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.2', '6_oilPressure_ch': '39.4', '8_oilPressure_ch': '38.1', '7_oilPressure_ch': '74.5', 'Number': 6205}
{'5_oilPressure_ch': '32.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.8', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.4', '6_oilPressure_ch': '39.6', '8_oilPressure_ch': '38.5', '7_oilPressure_ch': '74.8', 'Number': 6206}
{'5_oilPressure_ch': '32.6', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.6', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '39.2', '7_oilPressure_ch': '75.0', 'Number': 6207}
{'5_oilPressure_ch': '32.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.2', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '38.2', '7_oilPressure_ch': '74.8', 'Number': 6208}
{'5_oilPressure_ch': '33.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.1', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.4', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '74.7', 'Number': 6209}
{'5_oilPressure_ch': '32.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.4', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '74.3', 'Number': 6210}
{'5_oilPressure_ch': '32.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.8', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.6', '6_oilPressure_ch': '39.2', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '73.9', 'Number': 6211}
{'5_oilPressure_ch': '32.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.7', '6_oilPressure_ch': '38.8', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '73.8', 'Number': 6212}
{'5_oilPressure_ch': '32.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.0', '6_oilPressure_ch': '38.9', '8_oilPressure_ch': '38.3', '7_oilPressure_ch': '74.3', 'Number': 6213}
{'5_oilPressure_ch': '33.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.6', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '38.7', '7_oilPressure_ch': '75.2', 'Number': 6214}
{'5_oilPressure_ch': '34.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '10.6', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '37.9', '7_oilPressure_ch': '74.8', 'Number': 6215}
{'5_oilPressure_ch': '34.6', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.3', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.0', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '74.3', 'Number': 6216}
{'5_oilPressure_ch': '34.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.5', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.5', '6_oilPressure_ch': '39.1', '8_oilPressure_ch': '37.7', '7_oilPressure_ch': '73.2', 'Number': 6217}
{'5_oilPressure_ch': '35.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.1', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '38.5', '7_oilPressure_ch': '74.8', 'Number': 6218}
{'5_oilPressure_ch': '36.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.7', '6_oilPressure_ch': '40.0', '8_oilPressure_ch': '37.8', '7_oilPressure_ch': '74.6', 'Number': 6219}
{'5_oilPressure_ch': '36.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '10.7', '6_oilPressure_ch': '39.5', '8_oilPressure_ch': '37.8', '7_oilPressure_ch': '74.5', 'Number': 6220}
{'5_oilPressure_ch': '37.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.8', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '10.5', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '38.4', '7_oilPressure_ch': '74.8', 'Number': 6221}
{'5_oilPressure_ch': '39.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.0', '6_oilPressure_ch': '40.6', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '74.4', 'Number': 6222}
{'5_oilPressure_ch': '39.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.6', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.7', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '37.9', '7_oilPressure_ch': '73.9', 'Number': 6223}
{'5_oilPressure_ch': '41.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.0', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '37.5', '7_oilPressure_ch': '74.3', 'Number': 6224}
{'5_oilPressure_ch': '42.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.2', '6_oilPressure_ch': '39.7', '8_oilPressure_ch': '38.4', '7_oilPressure_ch': '74.3', 'Number': 6225}
{'5_oilPressure_ch': '44.8', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.4', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.2', '6_oilPressure_ch': '40.3', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '73.9', 'Number': 6226}
{'5_oilPressure_ch': '46.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.2', '6_oilPressure_ch': '40.2', '8_oilPressure_ch': '37.9', '7_oilPressure_ch': '73.9', 'Number': 6227}
{'5_oilPressure_ch': '48.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.2', '1_oilPressure_ch': '0.42', 'time': '8-16-32-0', '2_oilPressure_ch': '12.4', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '73.7', 'Number': 6228}
{'5_oilPressure_ch': '49.9', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.6', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.8', '6_oilPressure_ch': '39.6', '8_oilPressure_ch': '37.1', '7_oilPressure_ch': '73.1', 'Number': 6229}
{'5_oilPressure_ch': '51.6', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.1', '6_oilPressure_ch': '39.8', '8_oilPressure_ch': '38.0', '7_oilPressure_ch': '73.7', 'Number': 6230}
{'5_oilPressure_ch': '54.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.4', '6_oilPressure_ch': '40.3', '8_oilPressure_ch': '37.1', '7_oilPressure_ch': '73.3', 'Number': 6231}
{'5_oilPressure_ch': '55.5', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.0', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '37.4', '7_oilPressure_ch': '72.8', 'Number': 6232}
{'5_oilPressure_ch': '58.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.56', 'time': '8-16-32-0', '2_oilPressure_ch': '12.4', '6_oilPressure_ch': '41.4', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '73.3', 'Number': 6233}
{'5_oilPressure_ch': '59.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.8', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.0', '6_oilPressure_ch': '39.9', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '72.5', 'Number': 6234}
{'5_oilPressure_ch': '61.8', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.7', '6_oilPressure_ch': '40.9', '8_oilPressure_ch': '37.4', '7_oilPressure_ch': '73.6', 'Number': 6235}
{'5_oilPressure_ch': '63.3', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.2', '6_oilPressure_ch': '40.4', '8_oilPressure_ch': '36.5', '7_oilPressure_ch': '72.8', 'Number': 6236}
{'5_oilPressure_ch': '64.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.7', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.0', '6_oilPressure_ch': '40.5', '8_oilPressure_ch': '36.5', '7_oilPressure_ch': '72.9', 'Number': 6237}
{'5_oilPressure_ch': '65.7', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '11.3', '6_oilPressure_ch': '40.3', '8_oilPressure_ch': '36.8', '7_oilPressure_ch': '72.1', 'Number': 6238}
{'5_oilPressure_ch': '67.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '15.0', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '12.0', '6_oilPressure_ch': '41.1', '8_oilPressure_ch': '36.9', '7_oilPressure_ch': '72.7', 'Number': 6239}
{'5_oilPressure_ch': '68.2', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.7', '1_oilPressure_ch': '0.21', 'time': '8-16-32-0', '2_oilPressure_ch': '12.2', '6_oilPressure_ch': '40.3', '8_oilPressure_ch': '36.3', '7_oilPressure_ch': '71.8', 'Number': 6240}
{'5_oilPressure_ch': '69.1', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '14.2', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '10.9', '6_oilPressure_ch': '41.2', '8_oilPressure_ch': '37.3', '7_oilPressure_ch': '73.0', 'Number': 6241}
{'5_oilPressure_ch': '69.6', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.8', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '10.7', '6_oilPressure_ch': '40.9', '8_oilPressure_ch': '36.5', '7_oilPressure_ch': '72.4', 'Number': 6242}
{'5_oilPressure_ch': '70.4', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '13.9', '1_oilPressure_ch': '0.0', 'time': '8-16-32-0', '2_oilPressure_ch': '10.8', '6_oilPressure_ch': '41.1', '8_oilPressure_ch': '37.2', '7_oilPressure_ch': '73.3', 'Number': 6243}
